Title,Author,ID,Date_updated,Rating,Pairing,Warning,Complete,Language,Word_count,Num_chapters,Num_comments,Num_kudos,Num_bookmarks,Num_hits
"Take Me Back, Fall Twice, Hold On Once",3hrys,24249853,18 May 2020,Not Rated,M/M,Choose Not To Use Archive Warnings,Work in Progress,English,"6,259",3,3,79,15,2021
"Of pocket space, spare change, and finders keepers",Displacer Beast (Kasan_Soulblade),24249877,15 Jun 2020,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"8,433",5,5,43,10,440
Indespærret,Afterthebattle,24249922,21 Sep 2020,Teen And Up Audiences,F/M,No Archive Warnings Apply,Complete Work,Dansk,"185,051",38,13,6,4,451
The Quest Of A Ginger Cat,Krummbein,24249931,24 Apr 2022,Mature,F/M,"Graphic Depictions Of Violence, Major Character Death",Work in Progress,English,"159,762",35,1163,933,264,40877
The Git Down the Hall,MatthewWuzHere,24249982,18 May 2020,Explicit,M/M,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",Work in Progress,English,"2,122",1,0,26,1,310
have you never seen a fire truck?,tonguetide,24250003,18 May 2020,Teen And Up Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"9,272",1,7,63,8,1067
The end - mood board,Biene_0589,24250183,23 Jun 2020,Teen And Up Audiences,"M/M, Multi",Choose Not To Use Archive Warnings,Work in Progress,English,0,6,13,190,4,3749
Eleventh Hour,hereticalvision,24250267,18 May 2018,Mature,F/M,No Archive Warnings Apply,Complete Work,English,"2,514",1,5,11,1,208
Baby Brother,kiefercarlos,24250525,18 May 2020,General Audiences,"F/M, Gen",No Archive Warnings Apply,Complete Work,English,502,1,4,32,7,684
Revenge//HPxAvengers,orphan_account,24250804,22 May 2020,Teen And Up Audiences,"F/F, F/M, M/M",Choose Not To Use Archive Warnings,Work in Progress,English,"13,206",4,2,8,0,332
Companions,LaFrae,24250822,18 May 2020,Teen And Up Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"4,309",1,3,94,11,2584
What is a legacy? (It’s planting seeds in a garden you never get to see),Tricsha,24250852,18 May 2020,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,894",1,0,9,3,292
Quarantine Bubble in Godric's Hollow,Chelonie,24251050,18 May 2020,General Audiences,"F/M, Gen",Major Character Death,Complete Work,English,"3,209",2,15,86,14,580
husband o' mine,luxken,24251230,18 May 2020,Mature,"M/M, Other",Choose Not To Use Archive Warnings,Complete Work,English,"2,150",1,46,471,23,5088
First Pick,ComeOnThrillMe,24251320,18 May 2020,Mature,M/M,No Archive Warnings Apply,Complete Work,English,"20,050",1,4,101,17,1770
Feeniksin kilta: Harryn ja Tonksin kiihkeä hetki,AlexSkullUterna,24251401,18 May 2020,Explicit,F/M,Underage,Complete Work,Suomi,711,1,4,2,1,1235
Spies || مُترجم,Blackbirds12,24251668,18 May 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Complete Work,العربية,"3,362",1,1,7,0,311
The Best Teacher Ever,Accioscorp,24251884,18 May 2020,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"2,431",1,4,53,1,712
When Gray Met Black,sins_of_a_teenager,24251926,30 Nov 2020,Teen And Up Audiences,Multi,No Archive Warnings Apply,Complete Work,English,"95,918",33,6,10,0,693
Cheating Death,SeriouslySam,24252142,04 Aug 2020,Teen And Up Audiences,F/M,Graphic Depictions Of Violence,Work in Progress,English,"62,416",7,17,111,29,3824
A Plan of Stars and Fate,sugarplumsenpai,24252211,18 May 2020,Teen And Up Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"1,304",1,10,50,6,490
The Next Right Thing,minniethecatt,24252496,18 May 2020,Teen And Up Audiences,F/M,Major Character Death,Complete Work,English,"1,162",1,0,29,0,569
Just Dance With Me,Imtheseme,24252595,18 May 2020,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"1,008",1,1,62,2,452
under control,KiraSnapeaddict,24252598,18 May 2020,Explicit,M/M,"Graphic Depictions Of Violence, Rape/Non-Con",Complete Work,Deutsch,"7,576",1,1,6,0,426
Filthy,Farmulousa,24252802,18 May 2020,Explicit,F/M,No Archive Warnings Apply,Complete Work,English,"4,487",1,17,33,5,1177
My First and Last,Anonymous,24253087,19 May 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Work in Progress,English,"1,656",1,7,162,17,2169
Everything will be fine,peachholic,24253213,18 May 2020,Not Rated,M/M,No Archive Warnings Apply,Complete Work,English,221,1,0,22,2,247
Adorned by a Beautiful Wrath or a Forgotten Heart,Luvkyloreylo,24253459,05 May 2021,Mature,F/M,"Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con",Complete Work,English,"19,832",30,208,247,86,12975
"Double, Double, Toil and Trouble *YEAR 3*",TheSecretWriterr,24253609,20 May 2020,Explicit,F/M,No Archive Warnings Apply,Work in Progress,English,"5,219",2,2,16,5,544
Surviving the Present,Enelya_Seregon,24253735,20 Jun 2020,Mature,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"50,235",6,106,1059,149,18743
The Light is No Mystery,masterofinfinities,24254056,28 Jan 2021,Mature,F/M,Choose Not To Use Archive Warnings,Complete Work,English,"238,224",41,1105,1914,906,90958
Head to Tail,girlwithacrown,24254263,06 Oct 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"8,232",4,66,400,34,4693
The Storms of Life,Charlie9646,24254338,18 May 2020,Explicit,F/M,No Archive Warnings Apply,Complete Work,English,"2,768",1,3,56,4,1316
the only way out is through,atleastwestoletheshow (Silverwolf329),24254419,19 Sep 2020,Mature,Gen,Graphic Depictions Of Violence,Complete Work,English,"12,099",12,61,116,32,1960
Mugworts Island,stabcloud,24254800,07 Oct 2020,Mature,"F/F, F/M, M/M, Multi",No Archive Warnings Apply,Work in Progress,English,"2,125",4,0,7,3,135
"If It Works, It Works",Potterhead,24254941,05 Jun 2020,General Audiences,"F/M, M/M, Other",No Archive Warnings Apply,Work in Progress,English,"3,794",5,6,23,3,559
Old or Not it Still Hurts,orphan_account,24254983,18 May 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Complete Work,English,497,1,4,81,5,881
Dziednieka pieeja,Norias,24254986,18 May 2020,Teen And Up Audiences,Gen,"Graphic Depictions Of Violence, Major Character Death",Complete Work,Latviešu valoda,"4,022",8,0,0,0,5
Special Invitation,shotahime,24255316,18 May 2020,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"2,778",1,9,226,31,3805
so beautiful,ginevraweasIey,24255418,18 May 2020,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"2,570",1,10,593,82,3957
Bound by love,Sweet_Brownies,24255643,31 May 2020,Teen And Up Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"7,679",2,8,59,13,715
Snakeskin and leopard don’t mix,ZoeBen,24255769,18 Jun 2021,Teen And Up Audiences,M/M,Choose Not To Use Archive Warnings,Work in Progress,English,"23,539",23,23,61,13,2280
A Blaze Across Time,alutea,24255817,25 Apr 2022,Explicit,M/M,Graphic Depictions Of Violence,Work in Progress,English,"309,560",83,1308,1333,334,57393
Sang Noir,AngelofDarkWings,24256171,26 May 2021,Explicit,Multi,"Graphic Depictions Of Violence, Rape/Non-Con",Work in Progress,Français,"14,307",4,0,4,0,265
【授翻/长篇】无果之神,Lolita0904,24256300,06 Aug 2020,Not Rated,M/M,Choose Not To Use Archive Warnings,Work in Progress,中文-普通话 國語,"54,433",11,5,82,17,4098
felt like home somehow,displayheartcode,24256384,18 May 2020,Teen And Up Audiences,F/M,No Archive Warnings Apply,Complete Work,English,289,1,8,59,3,1014
Peau d’Hippogriffe,AngelofDarkWings,24256483,26 May 2021,Explicit,Multi,Rape/Non-Con,Work in Progress,Français,"21,666",4,0,0,0,78
Los Verdaderos Héroes,ontzilore,24256690,26 May 2020,Teen And Up Audiences,F/M,Major Character Death,Complete Work,Español,"12,568",3,0,1,0,69
A Price too high to create a second chance,Shades_of_Shadow,24256801,29 May 2020,Explicit,No category,"Graphic Depictions Of Violence, Rape/Non-Con, Underage",Work in Progress,English,"4,928",3,3,34,12,720
The spread of the bimbo curse (up for adoption),orphan_account,24257503,18 May 2020,Mature,"F/F, F/M, Multi","Choose Not To Use Archive Warnings, Rape/Non-Con",Complete Work,English,350,1,4,11,4,1101
Tainted Love,HelenaZombie,24257890,13 Dec 2020,Mature,F/M,Choose Not To Use Archive Warnings,Work in Progress,English,"40,756",29,34,191,34,5562
Riley and Jenny Confront Their Heritage,thefantastickatinator,24257986,23 Oct 2020,Teen And Up Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"79,846",20,0,1,1,297
Never Too Late,mxstyassasxin,24258154,18 May 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"1,185",1,0,67,4,762
Académie de Magie Beauxbâtons,Maren_Emilie,24258202,18 May 2020,General Audiences,"F/M, Gen",No Archive Warnings Apply,Work in Progress,English,937,1,4,11,4,222
Breeding Ground: Sneak Peak,megamatt09,24258325,19 May 2020,Explicit,F/M,Choose Not To Use Archive Warnings,Complete Work,English,"2,043",1,0,90,39,20722
Breeding Ground: Stairway of Sin,megamatt09,24258427,19 May 2020,Explicit,F/M,Choose Not To Use Archive Warnings,Complete Work,English,"2,237",1,0,35,21,9586
When did you last check?,camichats,24258439,18 May 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"1,499",1,7,297,19,3810
From This Day Forward,duplicity,24258751,18 May 2020,Mature,M/M,No Archive Warnings Apply,Complete Work,English,"1,324",3,20,131,8,2329
Premier Regard,AllenKune,24258763,18 May 2020,General Audiences,"Gen, M/M",No Archive Warnings Apply,Complete Work,Français,345,1,0,4,0,72
十一种孤独,sevenie,24258838,05 May 2021,Teen And Up Audiences,"Gen, F/M",No Archive Warnings Apply,Work in Progress,中文-普通话 國語,"31,555",7,4,73,3,1138
Pro Potentia - For Power,MarlasSett,24258847,15 Aug 2021,Teen And Up Audiences,"F/F, F/M, Gen, M/M",Graphic Depictions Of Violence,Work in Progress,English,"67,700",21,332,1655,764,36884
Samsara,Pinkyelephant,24259087,18 May 2020,Explicit,F/M,No Archive Warnings Apply,Complete Work,English,"3,424",1,18,105,16,2104
Can We Still Be Friends?,wanderlustfaery (WanderlustFaery),24259312,28 Jul 2020,Mature,"F/M, Gen",Choose Not To Use Archive Warnings,Work in Progress,English,"9,740",5,14,178,47,4005
Stilled Gravitation,Kaleidoscopic_phan,24259315,18 May 2020,Teen And Up Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"1,832",1,7,88,5,893
Sickening,IvoryRaven,24259333,18 May 2020,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,722,1,3,246,12,3372
Spoilers,GreySkys,24259360,18 May 2020,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,926,1,6,173,17,1917
More Than Just a Pretty Face,The_Winter_Straw,24259411,18 May 2020,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"2,411",1,0,27,1,432
Теория чудес,okzzzzana,24259603,18 May 2020,Mature,M/M,No Archive Warnings Apply,Complete Work,Русский,"15,113",1,4,66,2,734
We Live Through it All,KatyaZel,24259618,11 Aug 2021,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"3,181",2,17,157,11,1678
Spaniels = Friendship Givers,Corina (CorinaLannister),24259741,18 May 2020,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,355,1,2,4,0,45
[podfic] Untitled Hogwarts AU,AirgiPodSLV (AirgiodSLV),24259867,18 May 2020,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,6,1,0,8,0,90
A strand of silk,AnxietySerpent,24260086,18 May 2020,Explicit,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"6,620",1,8,81,8,2598
I Will Not be Brave,TheWomanInGreen,24260101,03 Jun 2020,Teen And Up Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,"16,614",6,108,862,132,10157
For enemies,franzyao,24260122,20 May 2020,Explicit,M/M,Underage,Complete Work,English,"11,940",10,10,187,28,6909
there goes the downpour,astrobi,24260194,20 May 2020,Teen And Up Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"8,019",1,20,411,44,3333
Another Day,Midmorning,24260218,18 May 2020,Not Rated,"F/F, F/M, Gen, M/M, Other",Choose Not To Use Archive Warnings,Complete Work,English,448,1,2,52,3,1845
The Proclamation of Lord Merlin,ivyspinners,24260374,21 May 2020,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,469",1,8,90,14,1090
take me apart inch by inch,marquelict,24260470,18 May 2020,Teen And Up Audiences,M/M,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",Complete Work,English,"3,027",1,23,205,22,1575
知人知面不知心,Christywalks,24260722,24 May 2020,Explicit,M/M,No Archive Warnings Apply,Complete Work,中文-普通话 國語,"50,633",10,10,63,8,2532
Til We Meet Aagin,Misskimmypotter,24260830,18 May 2020,Explicit,F/M,Graphic Depictions Of Violence,Complete Work,English,"3,607",1,4,33,5,1113
Nefarious Shadows,Mimifreed,24260968,30 Jul 2020,Mature,F/M,Graphic Depictions Of Violence,Work in Progress,English,"34,942",8,87,200,53,5722
"Welcome Home, Hermione",Levit,24261382,19 May 2020,Mature,F/M,No Archive Warnings Apply,Complete Work,English,"5,844",1,8,159,20,3127
Not Dating,ladyroxanne21,24261406,19 May 2020,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"5,758",1,19,158,20,1698
Constellation,motherbearof3,24261418,19 May 2020,Not Rated,F/M,Choose Not To Use Archive Warnings,Complete Work,English,496,1,13,99,6,2050
His dragon,Mayarrismail_97,24261430,19 May 2020,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"1,865",1,8,363,21,6269
Harry Potter and the Unexpected Public School,ThePlotMechanic,24261433,09 Sep 2020,Teen And Up Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"33,299",10,75,114,27,4191
His Worst Nightmare,Misskimmypotter,24261469,19 May 2020,Teen And Up Audiences,F/M,Choose Not To Use Archive Warnings,Complete Work,English,"1,387",1,4,18,1,291
Ethereal Serendipity,Fallen_Ace,24261850,01 Jan 2021,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"12,850",6,60,234,36,5847
Half a Life,misguidedmalfoy,24261862,22 Apr 2021,Teen And Up Audiences,M/M,Choose Not To Use Archive Warnings,Work in Progress,English,"3,363",2,25,141,13,1680
Whisky Tango,Purebloodpony,24261955,15 Mar 2021,Mature,F/M,"Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con",Work in Progress,English,"44,080",8,178,207,66,5181
The Potioneers,omnenomnom,24262132,02 Oct 2020,Teen And Up Audiences,"F/M, Gen",No Archive Warnings Apply,Complete Work,English,"196,559",53,283,287,103,14272
Love in the Dark,ShoulderTallAbyss,24262186,06 Dec 2021,Mature,"F/M, M/M",Choose Not To Use Archive Warnings,Work in Progress,English,"162,039",16,500,986,255,31558
I wish things had been different.,a_hkane,24262339,18 May 2020,Mature,F/M,Graphic Depictions Of Violence,Complete Work,English,"1,246",1,0,31,2,1473
Nothing,CryBabyClub,24262507,19 May 2020,Not Rated,No category,Choose Not To Use Archive Warnings,Complete Work,English,308,1,0,4,0,32
The Blond and the Brunette,Lilluv,24262708,19 May 2020,Teen And Up Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,546,1,0,24,1,301
A Tale of Scarlet; Forbidden Possession and Jealousy,beauty_love_stardust,24263086,19 May 2020,Explicit,F/M,"Major Character Death, Underage",Complete Work,English,"15,087",1,4,43,6,9616
"praying to whatever's in heaven, please send me a felon",littlecupkate,24263098,19 May 2020,Teen And Up Audiences,"Gen, M/M",No Archive Warnings Apply,Complete Work,English,"3,153",1,19,766,70,7477
Dear No One,Daiako (Achrya),24263206,19 May 2020,Explicit,M/M,Underage,Complete Work,English,"3,024",2,8,245,29,10840
Just an Old Fashion War Song,The_Shadow,24263224,19 May 2020,Explicit,F/M,No Archive Warnings Apply,Complete Work,English,"16,954",1,7,67,21,2802
Unexpected,Strega7,24263710,23 May 2020,Explicit,F/M,No Archive Warnings Apply,Work in Progress,English,"4,972",4,26,216,38,4504
All Kinds Of Courage,Sam4265,24263827,19 May 2020,Teen And Up Audiences,"F/M, M/M",Choose Not To Use Archive Warnings,Work in Progress,English,"8,906",1,4,26,3,246
Harry Potter and Dudley Dursley Isnt Bad? And Neither is Draco Malfoy?,LaTongyModaFokas,24264085,31 Jul 2020,Not Rated,No category,Choose Not To Use Archive Warnings,Work in Progress,English,"6,357",4,37,157,14,1957
A Nest of Vipers,hioangeost,24264097,18 Sep 2020,Not Rated,"F/M, M/M",Choose Not To Use Archive Warnings,Work in Progress,English,"32,345",6,216,454,136,7916
Severus Snape x Reader,yourmomdotcom3000,24264241,22 Aug 2020,Mature,F/M,Underage,Work in Progress,English,"3,100",2,9,67,13,2400
Her Collar,januarywren,24264289,19 May 2020,Mature,F/M,No Archive Warnings Apply,Complete Work,English,"1,408",1,35,494,76,5979
Neville's Brink,drarryangels (romanticalrj),24264337,19 May 2020,General Audiences,"Gen, M/M",No Archive Warnings Apply,Complete Work,English,550,1,4,308,11,2466
Late,sugahbutt,24264571,19 May 2020,General Audiences,"F/M, M/M",No Archive Warnings Apply,Work in Progress,English,"3,358",3,0,11,3,174
Isn't It Lovely (All Alone)?,DiscordsMuse,24264691,19 May 2020,Explicit,F/M,No Archive Warnings Apply,Complete Work,English,977,1,0,163,6,3485
When the West Wind Moves,hannahsoapy,24265135,24 Jun 2020,Teen And Up Audiences,F/M,No Archive Warnings Apply,Work in Progress,English,"5,126",2,4,26,4,539
New Positions,StarksDeservedBetter (orphan_account),24265249,18 Jul 2020,Explicit,F/M,No Archive Warnings Apply,Work in Progress,English,"21,736",4,74,273,65,15811
A Final Goodbye,stormwatch09,24265384,19 May 2020,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"2,010",1,1,4,0,47
The Boombox - A Dramione One-Shot,AdAsttra,24265603,19 May 2020,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"1,811",1,13,117,4,1308
cracks and cloaks III,FindingArendelle,24265717,19 May 2020,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,762,1,1,17,0,126
The Window to the Living,Glowstar826,24265744,19 May 2020,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,"4,320",1,10,89,8,1095
The Arcane Hydra,TheUltimateUndesirable,24265765,19 May 2020,Explicit,F/M,Choose Not To Use Archive Warnings,Complete Work,English,"11,847",1,12,40,8,1863
My Heart Beats For You,Daughter_Of_TheSea,24266122,19 May 2020,Teen And Up Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"4,239",1,0,88,4,1292
